object_name,data_received_on,description,device_id,ismanual,object_id,object_type,present_value,units
VOX'OS01'Ahu'Ahu17'StaFlw,2025-11-07T11:06:56.469 UTC,Supply Fan Airflow Status,2122753,False,11,binaryInput,active,n/a
VOX'OS01'Ahu'FAHU2'TBFbCHW,2025-11-07T11:06:56.469 UTC,Trend CHW Valve Feedback,2122753,False,57,trendLog,n/a,n/a
VOX'OS01'Ahu'FAHU2'AlmTrpSf1,2025-11-07T11:06:56.469 UTC,FAHU Supply Fan VFD Trip-1,2122753,False,134,binaryInput,inactive,n/a
VOX'OS05'Ahu'Ahu9'TBFbFAD,2025-11-07T11:09:52.707 UTC,Trend Fresh Air Damper Feedback,2122757,False,31,trendLog,n/a,n/a
VOX'OS02'Mahu1'AhuMkp1'VFDMax,2025-11-07T11:19:20.965 UTC,VFD MAX.Speed Setpoint,2122754,False,71,analogValue,100,percent
VOX'OS04'Ahu'Ahu13'AlmPreFlt,2025-11-07T11:13:54.453 UTC,Pre-Filter Alarm,2122756,False,1,binaryInput,inactive,n/a
VOX'OS05'Ahu'Ahu12'AlmPreFlt,2025-11-07T11:09:52.707 UTC,Pre-Filter Alarm,2122757,False,13,binaryInput,inactive,n/a
VOX'OS04'Ahu'Ahu6'AlmNtAuto,2025-11-07T11:13:54.453 UTC,Supply Fan Not in Auto Alarm,2122756,False,9,binaryValue,inactive,n/a
VOX'OS04'Ahu'FAHU'AlmTrpEf,2025-11-07T11:13:54.453 UTC,FAHU Exhaust Fan VFD Trip,2122756,False,29,binaryInput,active,n/a
VOX'OS01'MtrEMU'EMU03'00'CurrC,2025-11-07T11:06:56.469 UTC,Current C,2122753,False,136,analogInput,374.50970458984375,amperes
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'RAQual,2025-11-07T11:11:55.586 UTC,Room air quality,233,False,54,analogValue,n/a,partsPerMillion
VOX'OS05'MtrEMU'EMU01'00'PowB,2025-11-07T11:09:52.707 UTC,Active Power B,2122757,False,77,analogInput,10.037903785705566,kilowatts
VOX_FCU'Flr_01'R_FCU_FY_25,2025-11-07T11:16:03.370 UTC,FCU-25-FOYER-IDF ROOM NEAR AUD6,2,False,17,structuredView,n/a,n/a
OnbMdl3BO,2025-11-07T11:16:03.370 UTC,On-board module with 3 binary outputs,2,False,15,structuredView,n/a,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'PltModDtr'NxROpMod,2025-11-07T11:11:55.586 UTC,Next room operating mode,233,False,35,multiStateValue,4,n/a
VOX'OS02'Ahu'Ahu5'TBTe,2025-11-07T11:19:20.965 UTC,Trend Space Air Temperature,2122754,False,55,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu11'AlmFlw,2025-11-07T11:09:52.707 UTC,Supply Fan Air Flow Fail Alarm,2122757,False,8,binaryValue,inactive,n/a
VOX'OS05'Ahu'Ahu10'TBStaFlw,2025-11-07T11:09:52.707 UTC,Trend Supply Fan Airflow Status,2122757,False,7,trendLog,n/a,n/a
VOXZAHIA'AS05'PX_EDOS7,2025-11-07T11:09:52.707 UTC,,2122757,False,2097159,file,n/a,n/a
VOX'OS01'Ahu'Ahu3'TBCMDCHW,2025-11-07T11:06:56.469 UTC,Trend CHW Valve Command,2122753,False,34,trendLog,n/a,n/a
VOX'OS01'MtrEMU'EMU01'00'Fq,2025-11-07T11:06:56.469 UTC,Frequency,2122753,False,104,analogInput,50.01397705078125,hertz
VOX'OS02'Ahu'Ahu16'SpTRUnoc,2025-11-07T11:19:20.965 UTC,Room Temperature Un-Occupied Setpoint,2122754,False,39,analogValue,26,degreesCelsius
VOX'OS04'Ahu'Ahu13'SpHuSpcCt,2025-11-07T11:13:54.453 UTC,Space Air Humidity Cut Off Setpoint,2122756,False,7,analogValue,5,percentRelativeHumidity
Global'NotifCl61,2025-11-07T11:19:20.965 UTC,"Offline trend alarm, simple",2122754,False,61,notificationClass,n/a,n/a
VOX'OS3A'MtrEMU'00'CurrAvg,2025-11-07T11:16:27.906 UTC,Average Current,2122758,False,2,analogInput,28.578920364379883,amperes
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'GrnLf'RHvacEei,2025-11-07T11:11:55.586 UTC,Room energy efficiency indication HVAC,233,False,33,multiStateValue,2,n/a
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Fan'FanSpdDhu,2025-11-07T11:16:03.370 UTC,Fan speed for dehumidification,2,False,88,analogValue,50,percent
VOX'OS05'Ahu'Ahu10'HuSu,2025-11-07T11:09:52.707 UTC,Supply Air Humidity,2122757,False,8,analogInput,55.12999725341797,percentRelativeHumidity
VOX'OS05'MtrEMU'EMU02'00'CurrA,2025-11-07T11:09:52.707 UTC,Current A,2122757,False,86,analogInput,8.134268760681152,amperes
VOX'OS05'Ahu'Ahu9'ChwFb,2025-11-07T11:09:52.707 UTC,CHW Valve Feedback,2122757,False,34,analogInput,91.54000091552734,percent
VOX'OS01'ExFans'KitExFan'VFDMax,2025-11-07T11:06:56.469 UTC,VFD Max. Speed SetPoint,2122753,False,73,analogValue,100,noUnits
VOX'OS02'Ahu'Ahu5'StaAuto,2025-11-07T11:19:20.965 UTC,Supply Fan Auto Status,2122754,False,28,binaryInput,active,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'TCtlC'PrSpC,2025-11-07T11:11:55.586 UTC,Present cooling setpoint,233,False,20,analogValue,20,degreesCelsius
VOX'OS02'Ahu'Ahu15'TBFbFAD,2025-11-07T11:19:20.965 UTC,Trend Fresh Air Damper Feedback,2122754,False,16,trendLog,n/a,n/a
AccessCtrl,2025-11-07T11:16:03.370 UTC,,2,False,54,file,n/a,n/a
VOX'OS02'Ahu'Ahu14'StaFlw,2025-11-07T11:19:20.965 UTC,Supply Fan Airflow Status,2122754,False,5,binaryInput,active,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'TCtlC'TrndPrSpC,2025-11-07T11:11:55.586 UTC,Trend for present cooling setpoint,233,False,2,trendLog,n/a,n/a
VOX'OS01'MtrEMU'EMU03'00'TBkW,2025-11-07T11:06:56.469 UTC,TB Total Active Power _kW,2122753,False,69,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu12'FbFAD,2025-11-07T11:09:52.707 UTC,Fresh Air Damper Feedback,2122757,False,26,analogInput,80.61000061035156,percent
VOX'OS01'MtrEMU'EMU06'00'TBKwh,2025-11-07T11:06:56.469 UTC,TB Active Energy_Kwh,2122753,False,74,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu11'TBFbFAD,2025-11-07T11:09:52.707 UTC,Trend Fresh Air Damper Feedback,2122757,False,13,trendLog,n/a,n/a
VOX'OS02'Mahu1'AhuMkp1'VFDMin,2025-11-07T11:19:20.965 UTC,VFD MIn.Speed Setpoint,2122754,False,72,analogValue,80,percent
BAAPPT-en,2025-11-07T11:16:03.370 UTC,,2,False,275,file,n/a,n/a
VOX'OS02'Ahu'Ahu5'TBTSu,2025-11-07T11:19:20.965 UTC,Trend Supply Air Temperature,2122754,False,54,trendLog,n/a,n/a
VOX'OS05'RmTAvg'SpaceT16'Co22,2025-11-07T11:09:52.707 UTC,Space Co2-2,2122757,False,64,analogInput,521,partsPerMillion
VOX'OS04'Ahu'Ahu6'SpCo2Hi,2025-11-07T11:13:54.453 UTC,Space Air Co2  High Alarm Setpoint,2122756,False,16,analogValue,1100,partsPerMillion
VOX'OS02'Mahu1'AhuMkp1'Toff,2025-11-07T11:19:20.965 UTC,Fresh Air Temperature,2122754,False,66,analogInput,31.314998626708984,degreesCelsius
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'TCtlC'CclTRCtrC,2025-11-07T11:11:55.586 UTC,Room temp.ctr.cooling for cooling coil,233,False,5,loop,n/a,n/a
VOX_FCU'Flr_01'R_FCU_FY_25'ROpModDtr'CmfCndTrg,2025-11-07T11:16:03.370 UTC,Comfort condition trigger,2,False,20,multiStateValue,1,n/a
hmi-2B4DE64E3085E3A61C9719D6A155F1E8,2025-11-07T11:16:03.370 UTC,,2,False,355,file,n/a,n/a
VOX'OS05'MtrEMU'EMU02'00'PowC,2025-11-07T11:09:52.707 UTC,Active Power C,2122757,False,95,analogInput,1.0497382879257202,kilowatts
VOX'OS05'MtrEMU'EMU02'00'TBkW,2025-11-07T11:09:52.707 UTC,TB Total Active Power _kW,2122757,False,48,trendLog,n/a,n/a
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'ROpUnDev(1)'AQualRRu,2025-11-07T11:11:55.586 UTC,Room air quality for room operator unit,233,False,241,analogValue,n/a,partsPerMillion
VOX'OS01'Ahu'Ahu17'TBFbCHW,2025-11-07T11:06:56.469 UTC,Trend CHW Valve Feedback,2122753,False,15,trendLog,n/a,n/a
VOX'OS04'Ahu'Ahu6'Almbag,2025-11-07T11:13:54.453 UTC,Bag Filter Alarm,2122756,False,9,binaryInput,inactive,n/a
VOX'OS04'Ahu'Ahu13'RtCo2,2025-11-07T11:13:54.453 UTC,Space Air Co2 Setpoint,2122756,False,1,analogValue,1000,partsPerMillion
VOX'OS04'Ahu'FAHU'TBTRt,2025-11-07T11:13:54.453 UTC,Trend Return Air Temperature,2122756,False,52,trendLog,n/a,n/a
VOX'OS01'Ahu'Ahu2'SpMaxVFD,2025-11-07T11:06:56.469 UTC,VFD Max. Speed Setpoint,2122753,False,34,analogValue,100,percent
VOX'OS01'Ahu'AhuMkp2'FbFAD,2025-11-07T11:06:56.469 UTC,Fresh Air Damper Feedback,2122753,False,84,analogInput,97.26250457763672,percent
VOX'OS05'Ahu'Ahu12'SpHuR,2025-11-07T11:09:52.707 UTC,Space Air Humidity Setpoint,2122757,False,47,analogValue,60,percent
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'TREff,2025-11-07T11:11:55.586 UTC,Effective room temperature,233,False,69,analogValue,19.65999984741211,degreesCelsius
Infra'AppNr,2025-11-07T11:16:03.370 UTC,Application number,2,False,4,analogValue,n/a,noUnits
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'VntCtl,2025-11-07T11:16:03.370 UTC,Ventilation control,2,False,61,structuredView,n/a,n/a
VOX'OS05'RmTAvg'SpaceT16'Co2Avg,2025-11-07T11:09:52.707 UTC,Space Co2 Average,2122757,False,86,analogValue,440.4000244140625,partsPerMillion
VOX'OS05'Ahu'Ahu10'SpHuSpcCt,2025-11-07T11:09:52.707 UTC,Space Air Humidity Cut Off Setpoint,2122757,False,10,analogValue,5,percentRelativeHumidity
WS-Text-fi-sql,2025-11-07T11:16:03.370 UTC,,2,False,370,file,n/a,n/a
VOX'OS02'Ahu'Ahu16'AlmPreFlt,2025-11-07T11:19:20.965 UTC,Pre-Filter Alarm,2122754,False,13,binaryInput,inactive,n/a
VOX'OS01'ExFans'KitExFan'FanHoa,2025-11-07T11:06:56.469 UTC,Fan Hand Auto Status,2122753,False,44,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu14'SpFAD1,2025-11-07T11:19:20.965 UTC,FA. Damper Open Setpoint for Co High,2122754,False,5,analogValue,100,percent
VOX'OS01'ExFans'KitExFan'Tsched,2025-11-07T11:06:56.469 UTC,AHU Time Scheduler,2122753,False,11,schedule,1,n/a
VOX'OS02'Ahu'Ahu16'Co2RA,2025-11-07T11:19:20.965 UTC,Space Air Co2 Avearge,2122754,False,25,analogInput,435.1000061035156,partsPerMillion
VOX'OS04'Ahu'Ahu8'TempSu,2025-11-07T11:13:54.453 UTC,Supply Air Temperature,2122756,False,44,analogInput,15.164999961853027,degreesCelsius
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'VntCtl'SpAQualRPcf,2025-11-07T11:16:03.370 UTC,Setp.room air quality for pre-comfort,2,False,49,analogValue,1100,partsPerMillion
VOX'OS05'Ahu'Ahu10'SpMaxVFD,2025-11-07T11:09:52.707 UTC,VFD Max. Speed Setpoint,2122757,False,11,analogValue,100,percent
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Ccl'CclAvlC,2025-11-07T11:16:03.370 UTC,Cooling coil available for cooling,2,False,22,binaryValue,active,n/a
VOX'OS04'Ahu'Ahu13'TempSu,2025-11-07T11:13:54.453 UTC,Supply Air Temperature,2122756,False,11,analogInput,19.40999984741211,degreesCelsius
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'Ccl'CclDevMod,2025-11-07T11:11:55.586 UTC,Cooling coil device mode,233,False,54,multiStateValue,2,n/a
VOX'OS01'Ahu'Ahu1'SpTRHiLo,2025-11-07T11:06:56.469 UTC,Room Temperature Hi/Low Limit Setpoint,2122753,False,11,analogValue,4,degreesCelsius
VOX'OS01'Ahu'Ahu2'CmdCHW,2025-11-07T11:06:56.469 UTC,CHW Valve Command,2122753,False,8,analogOutput,35.7075309753418,percent
VOX'OS01'Ahu'Ahu3'StaVFDSf,2025-11-07T11:06:56.469 UTC,Supply Fan VFD Status,2122753,False,24,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu5'SpCo2Hi,2025-11-07T11:19:20.965 UTC,Space Air Co2  High Alarm Setpoint,2122754,False,55,analogValue,1100,partsPerMillion
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'TCtlC'RcgTRCtrC,2025-11-07T11:11:55.586 UTC,Room temp.ctr.cool.for radiant ceiling,233,False,3,loop,n/a,n/a
VOX'OS02'Ahu'Ahu5'TempSp1,2025-11-07T11:19:20.965 UTC,Space Air Temperature,2122754,False,54,analogInput,18.10999870300293,degreesCelsius
VOX'OS05'Ahu'Ahu11'AlmTRHi,2025-11-07T11:09:52.707 UTC,Room High Temperature Alarm,2122757,False,11,binaryValue,inactive,n/a
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Fan'FanSpdMinVnt,2025-11-07T11:16:03.370 UTC,Minimum fan speed for ventilation,2,False,83,analogValue,50,percent
VOX'OS01'Ahu'FAHU2'CmdRt,2025-11-07T11:06:56.469 UTC,Return Air Damper Command,2122753,False,11,binaryOutput,active,n/a
VOX'OS01'MtrEMU'EMU06'00'CurrC,2025-11-07T11:06:56.469 UTC,Current C,2122753,False,187,analogInput,6.85207462310791,amperes
VOX'OS3'MSFD'MSFD'OnOFF7,2025-11-07T11:07:24.654 UTC,MSFD-2 AUD-2 Store Supply,2122755,False,4,binaryInput,active,n/a
VOX'OS01'Ahu'AhuMkp2'TBCMDVFD,2025-11-07T11:06:56.469 UTC,Trend VFD Speed Command,2122753,False,47,trendLog,n/a,n/a
VOX'OS02'MSFD'MSFD'OnOFF2,2025-11-07T11:19:20.965 UTC,MSFD-2 Store-Supply,2122754,False,63,binaryInput,active,n/a
VOX'OS01'Ahu'Ahu17'FbVFD,2025-11-07T11:06:56.469 UTC,VFD Speed Feedback,2122753,False,16,analogInput,70.01000213623047,percent
VOX'OS05'Ahu'Ahu12'TBTRt,2025-11-07T11:09:52.707 UTC,Trend Return Air Temperature,2122757,False,26,trendLog,n/a,n/a
VOX'OS01'Ahu'FAHU2'PIDVFD,2025-11-07T11:06:56.469 UTC,PID - Control For VFD,2122753,False,12,loop,100,n/a
VOX'OS01'MtrEMU'EMU04'00'VoltAB,2025-11-07T11:06:56.469 UTC,Voltage A-B,2122753,False,161,analogInput,409.3266296386719,volts
VOX'OS01'MtrEMU'EMU03'00'PowC,2025-11-07T11:06:56.469 UTC,Active Power C,2122753,False,142,analogInput,90.01713562011719,kilowatts
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'TOa,2025-11-07T11:11:55.586 UTC,Outside air temperature,233,False,70,analogValue,n/a,degreesCelsius
VOX'OS01'Ahu'Ahu3'StaFlw,2025-11-07T11:06:56.469 UTC,Supply Fan Airflow Status,2122753,False,23,binaryInput,active,n/a
VOX'OS05'Ahu'Ahu9'FbVFD,2025-11-07T11:09:52.707 UTC,VFD Feedback,2122757,False,38,analogInput,90.90999603271484,percent
VOX'OS01'MtrEMU'EMU04'00'CurrC,2025-11-07T11:06:56.469 UTC,Current C,2122753,False,153,analogInput,n/a,amperes
VOX'OS3A'MSFD'MSFD'OnOFF,2025-11-07T11:16:27.906 UTC,AUD-2 Store MSFD Return ,2122758,False,4,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu14'TBHuRt,2025-11-07T11:19:20.965 UTC,Trend Return Air Humidity,2122754,False,6,trendLog,n/a,n/a
VOX_FCU'Flr_01'RS_FCU_FY_25'ROpUnDev(1)'SpShftIn,2025-11-07T11:16:03.370 UTC,Setpoint shift input value,2,False,233,analogValue,-1.5,degreesKelvin
VOX'OS05'Ahu'Ahu12'TRe,2025-11-07T11:09:52.707 UTC,Return Air Temperature,2122757,False,31,analogInput,22.26999855041504,degreesCelsius
VOX'OS02'Ahu'Ahu15'PIDVFD,2025-11-07T11:19:20.965 UTC,PID - Control For VFD,2122754,False,4,loop,50,n/a
VOX'OS01'Ahu'FAHU2'AlmRAD,2025-11-07T11:06:56.469 UTC,RAD Fail to Open Alarm,2122753,False,35,binaryValue,inactive,n/a
VOX'OS05'Ahu'Ahu11'Co2RA,2025-11-07T11:09:52.707 UTC,Space Air Co2,2122757,False,14,analogInput,530.6000366210938,partsPerMillion
VOX'OS05'RmTAvg'SpaceT16'HuRAvg,2025-11-07T11:09:52.707 UTC,Space Humidity Average,2122757,False,87,analogValue,71.56999969482422,percentRelativeHumidity
VOX'OS04'Ahu'Ahu13'AlmRACoHi,2025-11-07T11:13:54.453 UTC,Space Air High Co2 Alarm,2122756,False,4,binaryValue,inactive,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'TOa,2025-11-07T11:11:55.586 UTC,Outside air temperature,233,False,56,analogValue,n/a,degreesCelsius
VOX'OS05'Ahu'Ahu10'AlmFAD,2025-11-07T11:09:52.707 UTC,FAD Fail to Open Alarm,2122757,False,1,binaryValue,inactive,n/a
VOX'OS04'Ahu'Ahu13'CMDSpdVFD,2025-11-07T11:13:54.453 UTC,Supply Fan VFD Speed Command,2122756,False,1,analogOutput,100,percent
VOX'OS05'RmTAvg'SpaceT15'TempSp1,2025-11-07T11:09:52.707 UTC,Space Air Temperature-1,2122757,False,61,analogInput,17.815000534057617,degreesCelsius
VOX_FCU'Flr_01'RS_FCU_FY_25'ROpUnDev(1)'WndContRu,2025-11-07T11:16:03.370 UTC,Window contact for room operator unit,2,False,87,binaryValue,inactive,n/a
VOX'OS01'Ahu'Ahu1'StaAuto,2025-11-07T11:06:56.469 UTC,Supply Fan Auto Status,2122753,False,4,binaryInput,active,n/a
VOX'OS05'Ahu'Ahu11'SpFAD,2025-11-07T11:09:52.707 UTC,FA. Damper Open Setpoint for Normal,2122757,False,25,analogValue,60,percent
VOX'OS02'Ahu'Ahu14'ChwTemp,2025-11-07T11:19:20.965 UTC,Chilled Water Return Temperature,2122754,False,5,analogInput,n/a,degreesCelsius
VOX'OS02'Ahu'Ahu5'CmdFAD,2025-11-07T11:19:20.965 UTC,Fresh Air Damper Command,2122754,False,15,analogOutput,80,percent
VOX'OS02'Ahu'Ahu16'TempSp,2025-11-07T11:19:20.965 UTC,Space Air Temperature Avearge,2122754,False,32,analogInput,21.399499893188477,degreesCelsius
VOX'OS04'Ahu'FAHU'VPrSu,2025-11-07T11:13:54.453 UTC,Supply Air Velocity Pressure,2122756,False,84,analogInput,11.80999755859375,pascals
VOX'OS04'Ahu'FAHU'OffTemp1,2025-11-07T11:13:54.453 UTC,FAHU Before Enthalpy Wheel Off Coil Humidity,2122756,False,57,analogInput,26.729999542236328,percentRelativeHumidity
VOX'OS01'MtrEMU'EMU04'00'VoltBN,2025-11-07T11:06:56.469 UTC,Voltage B-N,2122753,False,164,analogInput,236.5431365966797,volts
VOX'OS02'Ahu'Ahu4'AlmTRLow,2025-11-07T11:19:20.965 UTC,Room Low Temperature Alarm,2122754,False,24,binaryValue,inactive,n/a
VOX'OS05'RmTAvg'SpaceT14'HuR2,2025-11-07T11:09:52.707 UTC,Space Air Humidity-2,2122757,False,54,analogInput,62.5,percentRelativeHumidity
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'ROpModDtr'CenCndTrg,2025-11-07T11:11:55.586 UTC,Central condition trigger,233,False,21,multiStateValue,1,n/a
VOX'OS04'Ahu'Ahu7'AlmTrpSf,2025-11-07T11:13:54.453 UTC,Supply Fan VFD Fault Alarm,2122756,False,14,binaryInput,inactive,n/a
VOX'OS02'Mahu1'AhuMkp1'TBFbEAD,2025-11-07T11:19:20.965 UTC,Trend Damper Status,2122754,False,65,trendLog,n/a,n/a
VOX'OS01'Ahu'Ahu3'AlmRACoHi,2025-11-07T11:06:56.469 UTC,Space Air High Co2 Alarm,2122753,False,22,binaryValue,inactive,n/a
BA-29-7-en,2025-11-07T11:16:03.370 UTC,,2,False,326,file,n/a,n/a
VOX'OS01'Ahu'FAHU2'StaFlwSf,2025-11-07T11:06:56.469 UTC,FAHU Supply Air Flow Status,2122753,False,39,binaryInput,active,n/a
VOX'OS05'Ahu'Ahu12'AlmRACoHi,2025-11-07T11:09:52.707 UTC,Space Air High Co2 Alarm,2122757,False,16,binaryValue,inactive,n/a
VOX'OS04'Ahu'FAHU'CmdRt,2025-11-07T11:13:54.453 UTC,Return Air Damper Command,2122756,False,10,binaryOutput,inactive,n/a
VOX_FCU'Flr_01'R_FCU_FY_25'ROpModDtr'ManOpCnd,2025-11-07T11:16:03.370 UTC,Manual operation condition,2,False,25,multiStateValue,1,n/a
VOX'OS02'Ahu'Ahu15'CmdFAD,2025-11-07T11:19:20.965 UTC,Fresh Air Damper Command,2122754,False,6,analogOutput,100,percent
VOX'OS01'Ahu'FAHU2'SpMinVFD,2025-11-07T11:06:56.469 UTC,VFD Min. Speed Setpoint,2122753,False,58,analogValue,80,percent
VOX'OS01'MtrEMU'EMU03'00'VoltAN,2025-11-07T11:06:56.469 UTC,Voltage A-N,2122753,False,145,analogInput,234.84715270996094,volts
VOX'OS04'Ahu'Ahu6'TBCMDCHW,2025-11-07T11:13:54.453 UTC,Trend CHW Valve Command,2122756,False,12,trendLog,n/a,n/a
VOX'OS01'Ahu'FAHU2'ChwVlvCmd,2025-11-07T11:06:56.469 UTC,FAHU CHW Valve Command,2122753,False,15,analogOutput,100,percent
VOX'OS01'Ahu'Ahu1'RtCo2,2025-11-07T11:06:56.469 UTC,Space Air Co2 Setpoint,2122753,False,1,analogValue,1000,partsPerMillion
VOX'OS01'Ahu'AhuMkp2'AlmTSuHi,2025-11-07T11:06:56.469 UTC,Supply Air High Temperature Alarm,2122753,False,27,binaryValue,inactive,n/a
VOX'OS3A'MtrEMU'00'CurrC,2025-11-07T11:16:27.906 UTC,Current C,2122758,False,4,analogInput,30.678476333618164,amperes
VOX'OS01'Ahu'FAHU2'SpTSu,2025-11-07T11:06:56.469 UTC,OAHU Supply Air Temperature Setpoint,2122753,False,59,analogValue,15,degreesCelsius
VOX'OS05'Ahu'Ahu9'TBStaFlw,2025-11-07T11:09:52.707 UTC,Trend Supply Fan Airflow Status,2122757,False,34,trendLog,n/a,n/a
WS-Text-es-LA-x-S-sql,2025-11-07T11:16:03.370 UTC,,2,False,368,file,n/a,n/a
VOX'OS02'Ahu'Ahu14'TBTSu,2025-11-07T11:19:20.965 UTC,Trend Supply Air Temperature,2122754,False,10,trendLog,n/a,n/a
WS-Text-tr-sql,2025-11-07T11:16:03.370 UTC,,2,False,385,file,n/a,n/a
VOX'OS02'Ahu'Ahu4'StaVFDSf,2025-11-07T11:19:20.965 UTC,Supply Fan VFD Status,2122754,False,24,binaryInput,active,n/a
VOX'OS04'Ahu'Ahu7'SpTRUnoc,2025-11-07T11:13:54.453 UTC,Room Temperature Un-Occupied Setpoint,2122756,False,39,analogValue,26,degreesCelsius
VOX'OS02'Ahu'Ahu16'TSOcc,2025-11-07T11:19:20.965 UTC,Time Scheduler - Occupancy,2122754,False,5,schedule,1,n/a
VOX'OS01'MtrEMU'EMU02'00'PowT,2025-11-07T11:06:56.469 UTC,Total Active Power,2122753,False,126,analogInput,79.29900360107422,kilowatts
VOX'OS01'MtrEMU'EMU03'00'CurrA,2025-11-07T11:06:56.469 UTC,Current A,2122753,False,133,analogInput,362.3152160644531,amperes
VOX'OS01'MtrEMU'EMU01'00'TBKwh,2025-11-07T11:06:56.469 UTC,TB Active Energy_Kwh,2122753,False,64,trendLog,n/a,n/a
VOX'OS01'Ahu'Ahu3'TempSp1,2025-11-07T11:06:56.469 UTC,Space Air Temperature,2122753,False,43,analogInput,21.154998779296875,degreesCelsius
VOX'OS01'Ahu'Ahu1'StaFlw,2025-11-07T11:06:56.469 UTC,Supply Fan Airflow Status,2122753,False,5,binaryInput,active,n/a
VOX'OS01'Ahu'FAHU2'StaAutoS2,2025-11-07T11:06:56.469 UTC,FAHU Supply Fan Auto Status-2,2122753,False,136,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu15'TBHuRt,2025-11-07T11:19:20.965 UTC,Trend Return Air Humidity,2122754,False,17,trendLog,n/a,n/a
VOX'OS01'MtrEMU'EMU02'00'TBKwh,2025-11-07T11:06:56.469 UTC,TB Active Energy_Kwh,2122753,False,66,trendLog,n/a,n/a
VOX'OS01'Ahu'Ahu17'SpMinVFD,2025-11-07T11:06:56.469 UTC,VFD Min. Speed Setpoint,2122753,False,22,analogValue,70,percent
VOX'OS05'MSFD'MSFD'MSFD5,2025-11-07T11:09:52.707 UTC,MSFD-5-AUD-16(Projecter Room Supply),2122757,False,28,binaryInput,active,n/a
